case,sex,expectancy,age,transition,effect
2,m,h,4,HU,-7.647228548583453
2,m,h,5,HU,-7.569147442066572
2,m,h,6,HU,-7.473011317760758
2,m,h,7,HU,-7.358739768591254
2,m,h,8,HU,-7.226352107615271
2,m,h,9,HU,-7.075996178911886
2,m,h,10,HU,-6.907966744958139
2,m,h,11,HU,-6.722717646843648
2,m,h,12,HU,-6.520869747934763
2,m,h,13,HU,-6.303215584959177
2,m,h,14,HU,-6.070721107332788
2,m,h,15,HU,-5.824524614586995
2,m,h,16,HU,-5.565932869024507
2,m,h,17,HU,-5.296414299620212
2,m,h,18,HU,-5.017589190653589
2,m,h,19,HU,-4.73121674868481
2,m,h,20,HU,-4.4391789573208795
2,m,h,21,HU,-4.143461158704258
2,m,h,22,HU,-3.846129344497006
2,m,h,23,HU,-3.549304199586139
2,m,h,24,HU,-3.2551320218099566
2,m,h,25,HU,-2.965752743788134
2,m,h,26,HU,-2.683265410906887
2,m,h,27,HU,-2.4096916237513364
2,m,h,28,HU,-2.146937632597837
2,m,h,29,HU,-1.8967559715293032
2,m,h,30,HU,-1.660707731617724
2,m,h,31,HU,-1.4401267826122346
2,m,h,32,HU,-1.2360874411951575
2,m,h,33,HU,-1.0493772260166252
2,m,h,34,HU,-0.8804764056102559
2,m,h,35,HU,-0.729546002641989
2,m,h,36,HU,-0.5964257356009923
2,m,h,37,HU,-0.48064303216764537
2,m,h,38,HU,-0.3814337250316504
2,m,h,39,HU,-0.29777434866115293
2,m,h,40,HU,-0.22842512845017246
2,m,h,41,HU,-0.1719818559981543
2,m,h,42,HU,-0.1269339698307958
2,m,h,43,HU,-0.09172542605757383
2,m,h,44,HU,-0.064814472582521293
2,m,h,45,HU,-0.04472834399322719
2,m,h,46,HU,-0.030109242828678544
2,m,h,47,HU,-0.01974877288996613
2,m,h,48,HU,-0.012609167705281168
2,m,h,49,HU,-0.007831058348380996
2,m,h,50,HU,-0.0047289368718172915
2,m,h,51,HU,-0.002776664152748163
2,m,h,52,HU,-0.0015861482135395518
2,m,h,53,HU,-8.825696650598483e-4
2,m,h,54,HU,-4.792576683979973e-4
2,m,h,55,HU,-2.5463782777534853e-4
2,m,h,56,HU,-1.3277461023113144e-4
2,m,h,57,HU,-6.812617922596816e-5
2,m,h,58,HU,-3.438895172964029e-5
2,m,h,59,HU,-1.681839706511135e-5
2,m,h,60,HU,-7.14787629820105e-6
2,m,h,61,HU,0
2,m,h,0,UD,-0.16127752517874164
2,m,h,1,UD,-0.15211616212106258
2,m,h,2,UD,-0.1505756083678842
2,m,h,3,UD,-0.15269323726996156
2,m,h,4,UD,-0.15651771688143645
2,m,h,5,UD,-0.1610605898180308
2,m,h,6,UD,-0.16580007077901698
2,m,h,7,UD,-0.17044325365229218
2,m,h,8,UD,-0.17481092481060007
2,m,h,9,UD,-0.17878133702553592
2,m,h,10,UD,-0.18226271515569906
2,m,h,11,UD,-0.18517994899332127
2,m,h,12,UD,-0.18746838496781534
2,m,h,13,UD,-0.18907121652677067
2,m,h,14,UD,-0.18993871948611019
2,m,h,15,UD,-0.19002843760335766
2,m,h,16,UD,-0.1893058498929626
2,m,h,17,UD,-0.1877452641675304
2,m,h,18,UD,-0.18533078802565342
2,m,h,19,UD,-0.18205728187853468
2,m,h,20,UD,-0.17793122503386807
2,m,h,21,UD,-0.17297143873511536
2,m,h,22,UD,-0.16720961632574483
2,m,h,23,UD,-0.16069061409247792
2,m,h,24,UD,-0.15347245896259448
2,m,h,25,UD,-0.14562603242647612
2,m,h,26,UD,-0.13723439478581229
2,m,h,27,UD,-0.12839172085738915
2,m,h,28,UD,-0.11920182823769002
2,m,h,29,UD,-0.10977629267344524
2,m,h,30,UD,-0.10023216232236448
2,m,h,31,UD,-0.09068930378092513
2,m,h,32,UD,-0.08126743735338798
2,m,h,33,UD,-0.07208294625205212
2,m,h,34,UD,-0.06324557270790723
2,m,h,35,UD,-0.05485514105163935
2,m,h,36,UD,-0.04699847068754808
2,m,h,37,UD,-0.039746656928835826
2,m,h,38,UD,-0.03315290101711762
2,m,h,39,UD,-0.027251058670005684
2,m,h,40,UD,-0.022055046473842065
2,m,h,41,UD,-0.017559196391218168
2,m,h,42,UD,-0.01373958215357707
2,m,h,43,UD,-0.010556262054094857
2,m,h,44,UD,-0.00795629859807815
2,m,h,45,UD,-0.005877337261504581
2,m,h,46,UD,-0.004251466238146963
2,m,h,47,UD,-0.0030090477153315053
2,m,h,48,UD,-0.002082216762175355
2,m,h,49,UD,-0.0014077884790445474
2,m,h,50,UD,-9.293926037537936e-4
2,m,h,51,UD,-5.987552276384066e-4
2,m,h,52,UD,-3.7615261078069256e-4
2,m,h,53,UD,-2.3015402320855866e-4
2,m,h,54,UD,-1.3683398003926884e-4
2,m,h,55,UD,-7.866104091940455e-5
2,m,h,56,UD,-4.3261186699088045e-5
2,m,h,57,UD,-2.2217592228325687e-5
2,m,h,58,UD,-1.0020338704984367e-5
2,m,h,59,UD,-3.239548423623361e-6
2,m,h,60,UD,0
2,m,h,61,UD,0
2,m,h,0,UH,0.07419520309654759
2,m,h,1,UH,0.07413879799444686
2,m,h,2,UH,0.0777547589897679
2,m,h,3,UH,0.08354583647179419
2,m,h,4,UH,0.09074618223775659
2,m,h,5,UH,0.09895508686891859
2,m,h,6,UH,0.10795402903960874
2,m,h,7,UH,0.11761374308450331
2,m,h,8,UH,0.1278461185511441
2,m,h,9,UH,0.13857875080370347
2,m,h,10,UH,0.14974112114190843
2,m,h,11,UH,0.16125687368064937
2,m,h,12,UH,0.1730393927664805
2,m,h,13,UH,0.18498926733716384
2,m,h,14,UH,0.1969929362947327
2,m,h,15,UH,0.2089221754423522
2,m,h,16,UH,0.2206342778176343
2,m,h,17,UH,0.2319728786985839
2,m,h,18,UH,0.2427694263150546
2,m,h,19,UH,0.2528453207162031
2,m,h,20,UH,0.2620147470470416
2,m,h,21,UH,0.27008822093219786
2,m,h,22,UH,0.2768768452107232
2,m,h,23,UH,0.282197250001886
2,m,h,24,UH,0.2858771525488689
2,m,h,25,UH,0.28776143000198245
2,m,h,26,UH,0.2877185481489329
2,m,h,27,UH,0.28564713365799066
2,m,h,28,UH,0.2814824192467693
2,m,h,29,UH,0.27520223415253176
2,m,h,30,UH,0.2668321616195934
2,m,h,31,UH,0.25644944757396937
2,m,h,32,UH,0.24418522827407854
2,m,h,33,UH,0.23022465839669837
2,m,h,34,UH,0.21480457360178729
2,m,h,35,UH,0.19820842064244196
2,m,h,36,UH,0.18075833797876936
2,m,h,37,UH,0.1628044698766489
2,m,h,38,UH,0.14471183907637825
2,m,h,39,UH,0.1268453702018988
2,m,h,40,UH,0.10955392125854785
2,m,h,41,UH,0.09315440813379734
2,m,h,42,UH,0.07791725579014952
2,m,h,43,UH,0.06405443917375458
2,m,h,44,UH,0.051711255032387646
2,m,h,45,UH,0.04096267963143985
2,m,h,46,UH,0.031814730703036524
2,m,h,47,UH,0.02421071069008961
2,m,h,48,UH,0.01804163816074793
2,m,h,49,UH,0.013159670079348743
2,m,h,50,UH,0.009392974660324512
2,m,h,51,UH,0.006560404847578316
2,m,h,52,UH,0.00448447326295356
2,m,h,53,UH,0.0030015110438599718
2,m,h,54,UH,0.001968422155517169
2,m,h,55,UH,0.0012660047758051378
2,m,h,56,UH,7.99282157082912e-4
2,m,h,57,UH,4.955704790525731e-4
2,m,h,58,UH,3.0103745801604256e-4
2,m,h,59,UH,1.7613725991816068e-4
2,m,h,60,UH,8.893903791725008e-5
2,m,h,61,UH,0
2,m,u,0,HD,-1.6405725937294884
2,m,u,1,HD,-1.6310723410774848
2,m,u,2,HD,-1.6199765872127732
2,m,u,3,HD,-1.6074526162807834
2,m,u,4,HD,-1.5935351645384994
2,m,u,5,HD,-1.5781915810932199
2,m,u,6,HD,-1.5613539913932297
2,m,u,7,HD,-1.5429356729495387
2,m,u,8,HD,-1.5228398340400986
2,m,u,9,HD,-1.5009647573753109
2,m,u,10,HD,-1.4772072585896445
2,m,u,11,HD,-1.4514654378254481
2,m,u,12,HD,-1.42364122592353
2,m,u,13,HD,-1.393642987902448
2,m,u,14,HD,-1.3613883226955998
2,m,u,15,HD,-1.3268071298914317
2,m,u,16,HD,-1.289844972008389
2,m,u,17,HD,-1.2504667297501384
2,m,u,18,HD,-1.208660520038055
2,m,u,19,HD,-1.1644418183702436
2,m,u,20,HD,-1.117857696149411
2,m,u,21,HD,-1.0689910492146657
2,m,u,22,HD,-1.0179646559887592
2,m,u,23,HD,-0.964944863368294
2,m,u,24,HD,-0.9101446576369803
2,m,u,25,HD,-0.8538258392284283
2,m,u,26,HD,-0.7962999882340794
2,m,u,27,HD,-0.7379278874894278
2,m,u,28,HD,-0.6791170683524399
2,m,u,29,HD,-0.6203171682195212
2,m,u,30,HD,-0.5620128459615995
2,m,u,31,HD,-0.5047140986643842
2,m,u,32,HD,-0.4489439651420968
2,m,u,33,HD,-0.3952237897271707
2,m,u,34,HD,-0.3440564491654029
2,m,u,35,HD,-0.2959082037527263
2,m,u,36,HD,-0.2511900996794034
2,m,u,37,HD,-0.21024009187611187
2,m,u,38,HD,-0.17330723622547217
2,m,u,39,HD,-0.1405393730614938
2,m,u,40,HD,-0.11197564871144304
2,m,u,41,HD,-0.08754496785106768
2,m,u,42,HD,-0.06707102773839412
2,m,u,43,HD,-0.05028397857023688
2,m,u,44,HD,-0.03683804236258451
2,m,u,45,HD,-0.02633370208788596
2,m,u,46,HD,-0.018342464121561538
2,m,u,47,HD,-0.012431823672011226
2,m,u,48,HD,-0.00818802092581886
2,m,u,49,HD,-0.005234503931571235
2,m,u,50,HD,-0.0032446736099579817
2,m,u,51,HD,-0.0019483582600742172
2,m,u,52,HD,-0.0011323748981261754
2,m,u,53,HD,-6.362961059485024e-4
2,m,u,54,HD,-3.4500766058330695e-4
2,m,u,55,HD,-1.7975047630740628e-4
2,m,u,56,HD,-8.912413761775523e-5
2,m,u,57,HD,-4.110111053927536e-5
2,m,u,58,HD,-1.6608364969551835e-5
2,m,u,59,HD,-4.8126049293463855e-6
2,m,u,60,HD,0
2,m,u,61,HD,0
2,m,u,0,HU,1.7674575632984342
2,m,u,1,HU,1.7716688141632264
2,m,u,2,HU,1.7732483414743656
2,m,u,3,HU,1.7723116478597927
2,m,u,4,HU,1.768841972562516
2,m,u,5,HU,1.76275837110651
2,m,u,6,HU,1.7539500930632925
2,m,u,7,HU,1.7422946586346906
2,m,u,8,HU,1.727667979238539
2,m,u,9,HU,1.7099505826576515
2,m,u,10,HU,1.689031946651028
2,m,u,11,HU,1.6648139435809417
2,m,u,12,HU,1.6372139037623465
2,m,u,13,HU,1.606167556261041
2,m,u,14,HU,1.5716319771441158
2,m,u,15,HU,1.5335886052365175
2,m,u,16,HU,1.4920463436434643
2,m,u,17,HU,1.4470447361091918
2,m,u,18,HU,1.3986571826330267
2,m,u,19,HU,1.346994134417092
2,m,u,20,HU,1.292206182014533
2,m,u,21,HU,1.2344869215878036
2,m,u,22,HU,1.1740754525119945
2,m,u,23,HU,1.111258326056478
2,m,u,24,HU,1.0463707313264676
2,m,u,25,HU,0.9797966738033602
2,m,u,26,HU,0.9119678775172915
2,m,u,27,HU,0.8433611290437969
2,m,u,28,HU,0.7744937860712119
2,m,u,29,HU,0.7059172018915905
2,m,u,30,HU,0.6382078766557295
2,m,u,31,HU,0.5719562427303884
2,m,u,32,HU,0.507753129184017
2,m,u,33,HU,0.44617412994848255
2,m,u,34,HU,0.38776231683661905
2,m,u,35,HU,0.3330099804401777
2,m,u,36,HU,0.28234032851609125
2,m,u,37,HU,0.2360902933184716
2,m,u,38,HU,0.19449575918937642
2,m,u,39,HU,0.1576805780116776
2,m,u,40,HU,0.12565065309537132
2,m,u,41,HU,0.09829411239271325
2,m,u,42,HU,0.07538815085601112
2,m,u,43,HU,0.05661252066779749
2,m,u,44,HU,0.04156894466400606
2,m,u,45,HU,0.02980501569679925
2,m,u,46,HU,0.020840541090808642
2,m,u,47,HU,0.014193918886932284
2,m,u,48,HU,0.009406088554285798
2,m,u,49,HU,0.006059925662359425
2,m,u,50,HU,0.0037936134268713494
2,m,u,51,HU,0.0023074099296024417
2,m,u,52,HU,0.0013641649003680839
2,m,u,53,HU,7.847345184623587e-4
2,m,u,54,HU,4.399432354552707e-4
2,m,u,55,HU,2.4087514019574668e-4
2,m,u,56,HU,1.2906969527302963e-4
2,m,u,57,HU,6.775647265049315e-5
2,m,u,58,HU,3.473811572296088e-5
2,m,u,59,HU,1.7050111057764314e-5
2,m,u,60,HU,7.14787629820105e-6
2,m,u,61,HU,0
2,m,u,0,UD,-0.032500982801539256
2,m,u,1,UD,-0.03245054376543833
2,m,u,2,UD,-0.034045013346132295
2,m,u,3,UD,-0.036635663462926314
2,m,u,4,UD,-0.03989979984212123
2,m,u,5,UD,-0.04367783759994643
2,m,u,6,UD,-0.0478923981498526
2,m,u,7,UD,-0.052507392344753996
2,m,u,8,UD,-0.05750685837878154
2,m,u,9,UD,-0.06288367397431824
2,m,u,10,UD,-0.0686332499707302
2,m,u,11,UD,-0.07474975106190854
2,m,u,12,UD,-0.08122359952899795
2,m,u,13,UD,-0.08803962790663405
2,m,u,14,UD,-0.09517556001371578
2,m,u,15,UD,-0.10260066514481234
2,m,u,16,UD,-0.11027452106219299
2,m,u,17,UD,-0.11814587467273775
2,m,u,18,UD,-0.1261516235879991
2,m,u,19,UD,-0.13421596656235132
2,m,u,20,UD,-0.14224979066521848
2,m,u,21,UD,-0.15015037990246405
2,m,u,22,UD,-0.15780154421624978
2,m,u,23,UD,-0.16507427866259908
2,m,u,24,UD,-0.17182806859056732
2,m,u,25,UD,-0.1779129556700327
2,m,u,26,UD,-0.18317246895727093
2,m,u,27,UD,-0.18744750183195638
2,m,u,28,UD,-0.19058117652511128
2,m,u,29,UD,-0.1924246804243236
2,m,u,30,UD,-0.19284398075550838
2,m,u,31,UD,-0.1917272267995252
2,m,u,32,UD,-0.18899253449359046
2,m,u,33,UD,-0.18459572385455117
2,m,u,34,UD,-0.1785374565215032
2,m,u,35,UD,-0.1708691152453082
2,m,u,36,UD,-0.16169670036880665
2,m,u,37,UD,-0.15118201427728112
2,m,u,38,UD,-0.13954048735430236
2,m,u,39,UD,-0.12703518709905423
2,m,u,40,UD,-0.11396685353197626
2,m,u,41,UD,-0.10066020876309459
2,m,u,42,UD,-0.08744726311633765
2,m,u,43,UD,-0.07464882533259815
2,m,u,44,UD,-0.06255583885668353
2,m,u,45,UD,-0.05141241785929033
2,m,u,46,UD,-0.04140246123292982
2,m,u,47,UD,-0.03264142808239531
2,m,u,48,UD,-0.02517426720144927
2,m,u,49,UD,-0.01897967817099568
2,m,u,50,UD,-0.013979981881979048
2,m,u,51,UD,-0.010055073543586958
2,m,u,52,UD,-0.007058398377074364
2,m,u,53,UD,-0.00483275063905941
2,m,u,54,UD,-0.0032239749859823987
2,m,u,55,UD,-0.002091260532542623
2,m,u,56,UD,-0.0013134923695994707
2,m,u,57,UD,-7.918630585596626e-4
2,m,u,58,UD,-4.49481977446293e-4
2,m,u,59,UD,-2.2896586835418188e-4
2,m,u,60,UD,-8.893903791725008e-5
2,m,u,61,UD,0
2,m,u,0,UH,-0.016855516301331322
2,m,u,1,UH,-0.016895677269874215
2,m,u,2,UH,-0.01779141221706732
2,m,u,3,UH,-0.019211343752972197
2,m,u,4,UH,-0.02099004299036993
2,m,u,5,UH,-0.023045383786860565
2,m,u,6,UH,-0.025337306639770418
2,m,u,7,UH,-0.02784686003339836
2,m,u,8,UH,-0.030565303489430408
2,m,u,9,UH,-0.03348826224453972
2,m,u,10,UH,-0.036612442803176465
2,m,u,11,UH,-0.03993365568876156
2,m,u,12,UH,-0.0434455081433885
2,m,u,13,UH,-0.0471384415539354
2,m,u,14,UH,-0.05099894929753092
2,m,u,15,UH,-0.05500889580536778
2,m,u,16,UH,-0.05914490441166838
2,m,u,17,UH,-0.06337780884417445
2,m,u,18,UH,-0.06767218059057974
2,m,u,19,UH,-0.07198595668106078
2,m,u,20,UH,-0.07627020202796653
2,m,u,21,UH,-0.0804690483740368
2,m,u,22,UH,-0.08451985833393398
2,m,u,23,UH,-0.08835366765446687
2,m,u,24,UH,-0.09189596095575886
2,m,u,25,UH,-0.09506783482048176
2,m,u,26,UH,-0.09778759589386152
2,m,u,27,UH,-0.09997282920994496
2,m,u,28,UH,-0.1015429518234875
2,m,u,29,UH,-0.10242223775925949
2,m,u,30,UH,-0.10254326155560947
2,m,u,31,UH,-0.10185065943890954
2,m,u,32,UH,-0.10030505094105363
2,m,u,33,UH,-0.09788690292313061
2,m,u,34,UH,-0.09460005810059255
2,m,u,35,UH,-0.0904745993291516
2,m,u,36,UH,-0.08556868941197225
2,m,u,37,UH,-0.07996902581400549
2,m,u,38,UH,-0.07378959215658129
2,m,u,39,UH,-0.0671684830525831
2,m,u,40,UH,-0.060262729624767024
2,m,u,41,UH,-0.053241255072153805
2,m,u,42,UH,-0.04627632651546585
2,m,u,43,UH,-0.03953411194091624
2,m,u,44,UH,-0.0331651591581
2,m,u,45,UH,-0.027295741366657626
2,m,u,46,UH,-0.02202101880416977
2,m,u,47,UH,-0.017400821086190826
2,m,u,48,UH,-0.01345856048320303
2,m,u,49,UH,-0.010183377376892596
2,m,u,50,UH,-0.007535163982000004
2,m,u,51,UH,-0.005451701197831951
2,m,u,52,UH,-0.0038568659408623625
2,m,u,53,UH,-0.002668785725264174
2,m,u,54,UH,-0.0018069486811443166
2,m,u,55,UH,-0.0011975796389905801
2,m,u,56,UH,-7.769791549173215e-4
2,m,u,57,UH,-4.928811213519256e-4
2,m,u,58,UH,-3.040940048339371e-4
2,m,u,59,UH,-1.785639755910386e-4
2,m,u,60,UH,-8.893903791725008e-5
2,m,u,61,UH,0
2,m,t,0,HD,-26.332076971308517
2,m,t,1,HD,-25.356008044076802
2,m,t,2,HD,-24.377385627332774
2,m,t,3,HD,-23.401308759599576
2,m,t,4,HD,-22.43059411016118
2,m,t,5,HD,-21.466982105821703
2,m,t,6,HD,-20.51171188380129
2,m,t,7,HD,-19.565799514507802
2,m,t,8,HD,-18.630174714189838
2,m,t,9,HD,-17.705749082497288
2,m,t,10,HD,-16.793450671572337
2,m,t,11,HD,-15.894241662788462
2,m,t,12,HD,-15.009127305935584
2,m,t,13,HD,-14.139160095720356
2,m,t,14,HD,-13.285441103601304
2,m,t,15,HD,-12.449119353423134
2,m,t,16,HD,-11.631389602904129
2,m,t,17,HD,-10.833488616436314
2,m,t,18,HD,-10.056689864576724
2,m,t,19,HD,-9.302296502073625
2,m,t,20,HD,-8.571632430702866
2,m,t,21,HD,-7.866031232914842
2,m,t,22,HD,-7.186822762954436
2,m,t,23,HD,-6.535317203868973
2,m,t,24,HD,-5.9127864443263
2,m,t,25,HD,-5.3204427024116665
2,m,t,26,HD,-4.759414428981403
2,m,t,27,HD,-4.230719664731192
2,m,t,28,HD,-3.73523720550166
2,m,t,29,HD,-3.2736761495387077
2,m,t,30,HD,-2.8465446545390574
2,m,t,31,HD,-2.4541190119448326
2,m,t,32,HD,-2.0964144347073645
2,m,t,33,HD,-1.773159228004211
2,m,t,34,HD,-1.4837742368137037
2,m,t,35,HD,-1.2273595984505798
2,m,t,36,HD,-1.0026908252663895
2,m,t,37,HD,-0.8082260552254207
2,m,t,38,HD,-0.6421258954219801
2,m,t,39,HD,-0.5022866222145744
2,m,t,40,HD,-0.3863865964356911
2,m,t,41,HD,-0.2919446476076036
2,m,t,42,HD,-0.2163879689518958
2,m,t,43,HD,-0.15712588440621753
2,m,t,44,HD,-0.11162487583676291
2,m,t,45,HD,-0.07747968196729232
2,m,t,46,HD,-0.05247526542499648
2,m,t,47,HD,-0.03463508873718964
2,m,t,48,HD,-0.022252434552733576
2,m,t,49,HD,-0.013903309248918947
2,m,t,50,HD,-0.008441517519877912
2,m,t,51,HD,-0.004978443080522154
2,m,t,52,HD,-0.0028515674530239093
2,m,t,53,HD,-0.001586540670819524
2,m,t,54,HD,-8.575807100581894e-4
2,m,t,55,HD,-4.502097898883881e-4
2,m,t,56,HD,-2.2908518026353117e-4
2,m,t,57,HD,-1.1228154689736744e-4
2,m,t,58,HD,-5.214198801787564e-5
2,m,t,59,HD,-2.1940329002982044e-5
2,m,t,60,HD,-7.14787629820105e-6
2,m,t,61,HD,0
2,m,t,0,HU,-6.012599156951582
2,m,t,1,HU,-6.002473306822407
2,m,t,2,HU,-5.9764735883046525
2,m,t,3,HU,-5.935075248813818
2,m,t,4,HU,-5.878386576020937
2,m,t,5,HU,-5.806389070960062
2,m,t,6,HU,-5.719061224697466
2,m,t,7,HU,-5.6164451099565635
2,m,t,8,HU,-5.498684128376732
2,m,t,9,HU,-5.366045596254235
2,m,t,10,HU,-5.218934798307111
2,m,t,11,HU,-5.057903703262706
2,m,t,12,HU,-4.883655844172417
2,m,t,13,HU,-4.697048028698136
2,m,t,14,HU,-4.499089130188672
2,m,t,15,HU,-4.290936009350477
2,m,t,16,HU,-4.073886525381043
2,m,t,17,HU,-3.84936956351102
2,m,t,18,HU,-3.618932008020562
2,m,t,19,HU,-3.384222614267718
2,m,t,20,HU,-3.146972775306346
2,m,t,21,HU,-2.9089742371164546
2,m,t,22,HU,-2.6720538919850116
2,m,t,23,HU,-2.438045873529661
2,m,t,24,HU,-2.208761290483489
2,m,t,25,HU,-1.9859560699847736
2,m,t,26,HU,-1.771297533389596
2,m,t,27,HU,-1.5663304947075396
2,m,t,28,HU,-1.372443846526625
2,m,t,29,HU,-1.1908387696377127
2,m,t,30,HU,-1.0224998549619944
2,m,t,31,HU,-0.8681705398818463
2,m,t,32,HU,-0.7283343120111403
2,m,t,33,HU,-0.6032030960681427
2,m,t,34,HU,-0.49271408877363687
2,m,t,35,HU,-0.3965360222018113
2,m,t,36,HU,-0.31408540708490107
2,m,t,37,HU,-0.24455273884917378
2,m,t,38,HU,-0.18693796584227398
2,m,t,39,HU,-0.14009377064947534
2,m,t,40,HU,-0.10277447535480114
2,m,t,41,HU,-0.07368774360544104
2,m,t,42,HU,-0.05154581897478468
2,m,t,43,HU,-0.03511290538977634
2,m,t,44,HU,-0.023245527918515238
2,m,t,45,HU,-0.014923328296427944
2,m,t,46,HU,-0.0092687017378699
2,m,t,47,HU,-0.0055548540030338454
2,m,t,48,HU,-0.0032030791509953718
2,m,t,49,HU,-0.0017711326860215713
2,m,t,50,HU,-9.35323444945942e-4
2,m,t,51,HU,-4.692542231457212e-4
2,m,t,52,HU,-2.2198331317146782e-4
2,m,t,53,HU,-9.783514659748966e-5
2,m,t,54,HU,-3.931443294272656e-5
2,m,t,55,HU,-1.3762687579601851e-5
2,m,t,56,HU,-3.7049149581018084e-6
2,m,t,57,HU,-3.697065754750134e-7
2,m,t,58,HU,3.4916399332058896e-7
2,m,t,59,HU,2.3171399265296434e-7
2,m,t,60,HU,0
2,m,t,61,HU,0
2,m,t,0,UD,-0.1937785079802809
2,m,t,1,UD,-0.1845667058865009
2,m,t,2,UD,-0.1846206217140165
2,m,t,3,UD,-0.18932890073288788
2,m,t,4,UD,-0.1964175167235577
2,m,t,5,UD,-0.20473842741797724
2,m,t,6,UD,-0.2136924689288696
2,m,t,7,UD,-0.22295064599704617
2,m,t,8,UD,-0.2323177831893816
2,m,t,9,UD,-0.24166501099985416
2,m,t,10,UD,-0.25089596512642925
2,m,t,11,UD,-0.2599297000552298
2,m,t,12,UD,-0.2686919844968133
2,m,t,13,UD,-0.2771108444334047
2,m,t,14,UD,-0.285114279499826
2,m,t,15,UD,-0.29262910274817
2,m,t,16,UD,-0.29958037095515555
2,m,t,17,UD,-0.30589113884026814
2,m,t,18,UD,-0.31148241161365253
2,m,t,19,UD,-0.316273248440886
2,m,t,20,UD,-0.3201810156990866
2,m,t,21,UD,-0.3231218186375794
2,m,t,22,UD,-0.3250111605419946
2,m,t,23,UD,-0.32576489275507703
2,m,t,24,UD,-0.3253005275531618
2,m,t,25,UD,-0.32353898809650883
2,m,t,26,UD,-0.3204068637430832
2,m,t,27,UD,-0.31583922268934556
2,m,t,28,UD,-0.3097830047628013
2,m,t,29,UD,-0.30220097309776883
2,m,t,30,UD,-0.2930761430778729
2,m,t,31,UD,-0.2824165305804503
2,m,t,32,UD,-0.2702599718469784
2,m,t,33,UD,-0.2566786701066033
2,m,t,34,UD,-0.24178302922941045
2,m,t,35,UD,-0.22572425629694753
2,m,t,36,UD,-0.20869517105635474
2,m,t,37,UD,-0.19092867120611695
2,m,t,38,UD,-0.17269338837141998
2,m,t,39,UD,-0.15428624576905992
2,m,t,40,UD,-0.13602190000581832
2,m,t,41,UD,-0.11821940515431276
2,m,t,42,UD,-0.10118684526991471
2,m,t,43,UD,-0.08520508738669301
2,m,t,44,UD,-0.07051213745476169
2,m,t,45,UD,-0.05728975512079491
2,m,t,46,UD,-0.045653927471076786
2,m,t,47,UD,-0.035650475797726816
2,m,t,48,UD,-0.027256483963624626
2,m,t,49,UD,-0.020387466650040226
2,m,t,50,UD,-0.01490937448573284
2,m,t,51,UD,-0.010653828771225365
2,m,t,52,UD,-0.007434550987855056
2,m,t,53,UD,-0.005062904662267969
2,m,t,54,UD,-0.0033608089660216675
2,m,t,55,UD,-0.0021699215734620274
2,m,t,56,UD,-0.0013567535562985587
2,m,t,57,UD,-8.140806507879883e-4
2,m,t,58,UD,-4.595023161512774e-4
2,m,t,59,UD,-2.3220541677780525e-4
2,m,t,60,UD,-8.893903791725008e-5
2,m,t,61,UD,0
2,m,t,0,UH,0.05733968679521627
2,m,t,1,UH,0.057243120724572646
2,m,t,2,UH,0.05996334677270058
2,m,t,3,UH,0.064334492718822
2,m,t,4,UH,0.06975613924738665
2,m,t,5,UH,0.07590970308205802
2,m,t,6,UH,0.08261672239983832
2,m,t,7,UH,0.08976688305110495
2,m,t,8,UH,0.09728081506171371
2,m,t,9,UH,0.10509048855916375
2,m,t,10,UH,0.11312867833873197
2,m,t,11,UH,0.12132321799188779
2,m,t,12,UH,0.12959388462309201
2,m,t,13,UH,0.13785082578322844
2,m,t,14,UH,0.14599398699720176
2,m,t,15,UH,0.15391327963698442
2,m,t,16,UH,0.16148937340596595
2,m,t,17,UH,0.16859506985440945
2,m,t,18,UH,0.17509724572447488
2,m,t,19,UH,0.18085936403514233
2,m,t,20,UH,0.18574454501907509
2,m,t,21,UH,0.18961917255816105
2,m,t,22,UH,0.1923569868767892
2,m,t,23,UH,0.19384358234741914
2,m,t,24,UH,0.19398119159311009
2,m,t,25,UH,0.1926935951815007
2,m,t,26,UH,0.18993095225507137
2,m,t,27,UH,0.1856743044480457
2,m,t,28,UH,0.1799394674232818
2,m,t,29,UH,0.17277999639327227
2,m,t,30,UH,0.16428890006398392
2,m,t,31,UH,0.1545987881350598
2,m,t,32,UH,0.1438801773330249
2,m,t,33,UH,0.13233775547356774
2,m,t,34,UH,0.12020451550119474
2,m,t,35,UH,0.10773382131329037
2,m,t,36,UH,0.0951896485667971
2,m,t,37,UH,0.0828354440626434
2,m,t,38,UH,0.07092224691979696
2,m,t,39,UH,0.05967688714931569
2,m,t,40,UH,0.049291191633780825
2,m,t,41,UH,0.039913153061643544
2,m,t,42,UH,0.03164092927468367
2,m,t,43,UH,0.024520327232838347
2,m,t,44,UH,0.01854609587428765
2,m,t,45,UH,0.013666938264782222
2,m,t,46,UH,0.009793711898866752
2,m,t,47,UH,0.006809889603898787
2,m,t,48,UH,0.0045830776775449
2,m,t,49,UH,0.002976292702456146
2,m,t,50,UH,0.0018578106783245089
2,m,t,51,UH,0.0011087036497463654
2,m,t,52,UH,6.276073220911978e-4
2,m,t,53,UH,3.3272531859579766e-4
2,m,t,54,UH,1.6147347437285245e-4
2,m,t,55,UH,6.842513681455767e-5
2,m,t,56,UH,2.230300216559054e-5
2,m,t,57,UH,2.689357700647369e-6
