case,expectancy,age,transition,s,delta,cc
2,t,95,UH,0.030180623968277576,-0.006578863451240639,-1.9855420396053857e-4
2,t,96,UH,0.022430101549482953,-0.006901343119724845,-1.5479782700325378e-4
2,t,97,UH,0.016209722170704568,-0.007238348001798976,-1.1733161008403598e-4
2,t,98,UH,0.011376547897742655,-0.007583610519063609,-8.627530830795219e-5
2,t,99,UH,0.00774503786014435,-0.007929947495853788,-6.141774358434447e-5
2,t,100,UH,0.005108976980488246,-0.008269330421384814,-4.224781876690618e-5
2,t,101,UH,0.0032618445284699933,-0.008593018934874838,-2.802909179576054e-5
2,t,102,UH,0.0020130962494708457,-0.00889176607279284,-1.7899980932311377e-5
2,t,103,UH,0.0011988839785994204,-0.009156099620370388,-1.0977101141322294e-5
2,t,104,UH,6.869772157070904e-4,-0.009376677527114137,-6.441563820160115e-6
2,t,105,UH,3.7673386128689166e-4,-0.009544706850407612,-3.595814266605506e-6
2,t,106,UH,1.9562993842567517e-4,-0.00965240561135285,-1.8882995154085994e-6
2,t,107,UH,9.401458667640887e-5,-0.00969347638465877,-9.113281757612244e-7
2,t,108,UH,3.9504688779516766e-5,-0.009663551091518702,-3.8175557837540585e-7
2,t,109,UH,1.1996738677044315e-5,-0.00956056045279471,-1.146955453582626e-7
2,t,110,UH,0,-0.00938498109698125,-0
3,h,50,init,6.607474671710811,0.003810017826877843,0.025174596289862013
3,u,50,init,-2.0802380568075134,0.003810017826877843,-0.007925744080586349
3,t,50,init,4.527236614903298,0.003810017826877843,0.017248852209275665
3,h,50,HD,-18.401526107753003,0.00387425197744104,-0.071292148910895
3,h,51,HD,-17.39091229895305,0.00374294806305214,-0.06509328150407596
3,h,52,HD,-16.395803821599948,0.003584797439109489,-0.05877563555181307
3,h,53,HD,-15.420397420789474,0.00339706529977557,-0.052384096986912626
3,h,54,HD,-14.467571931475932,0.0031767898592079107,-0.045960435799273745
3,h,55,HD,-13.53949909657621,0.00292076753898143,-0.03954572945534819
3,h,56,HD,-12.63795096276673,0.002625537855598931,-0.033181418669947005
3,h,57,HD,-11.76445286391204,0.00228736815765972,-0.026909634873201096
3,h,58,HD,-10.920356948931435,0.00190223840443738,-0.020773122378421986
3,h,59,HD,-10.106874516474434,0.0014658262278698497,-0.01481492174803763
3,h,60,HD,-9.325086998045592,9.734925795254496e-4,-0.009077902996026635
3,h,61,HD,-8.575946063387072,4.202683343453809e-4,-0.0036041985674955114
3,h,62,HD,-7.860268493166425,-1.991576946300897e-4,0.0015654329522725543
3,h,63,HD,-7.178728936796138,-8.904487801660588e-4,0.006392290424912909
3,h,64,HD,-6.531852325175813,-0.0016596276813442296,0.01084044292931445
3,h,65,HD,-5.920006970179726,-0.002513080629831691,0.014877454845227267
3,h,66,HD,-5.343398963514758,-0.003457556963348693,0.018475106294250643
3,h,67,HD,-4.802068236995871,-0.0045001632996088115,0.021610091242346006
3,h,68,HD,-4.2958864866723285,-0.0056483509540781705,0.024264674535607166
3,h,69,HD,-3.824557054514104,-0.0069098950923676995,0.02642728802146727
3,h,70,HD,-3.3876167830665316,-0.008292863872820189,0.028093044835251785
3,h,71,HD,-2.984439800361228,-0.00980557557783223,0.029264150019932555
3,h,72,HD,-2.6142431494522262,-0.011456541456149199,0.029950185018153476
3,h,73,HD,-2.2760941468362845,-0.013254391707387538,0.03016824338506016
3,h,74,HD,-1.9689193354447245,-0.015207781741844298,0.02994289552074049
3,h,75,HD,-1.691514889884768,-0.0173252755545065,0.029305961571804328
3,h,76,HD,-1.442558333000477,-0.019615202778268292,0.028296074221285033
3,h,77,HD,-1.2206214319865127,-0.02208548575018785,0.026958017242512018
3,h,78,HD,-1.024184156951147,-0.02474343276653953,0.025341831828075673
3,h,79,HD,-0.8516496019920169,-0.02759549365748314,0.023501691190168744
3,h,80,HD,-0.7013597847896997,-0.030646973932014248,0.021494555041413052
3,h,81,HD,-0.5716122510656797,-0.03390170409362875,0.019378629391921698
3,h,82,HD,-0.4606774101868254,-0.0373616613871661,0.017211673408116794
3,h,83,HD,-0.36681651287151257,-0.041026542304198124,0.015049213183201546
3,h,84,HD,-0.28830014704456175,-0.04489328576087019,0.012942740886172406
3,h,85,HD,-0.22342707044210558,-0.048955549095150694,0.010937994916214193
3,h,86,HD,-0.17054311803276684,-0.05320314204580699,0.009073429733632121
3,h,87,HD,-0.12805982174209568,-0.057621427808183245,0.007378989773640982
3,h,88,HD,-0.09447226713069666,-0.062190705230363866,0.005875296917569349
3,h,89,HD,-0.06837559991822795,-0.06688559229484942,0.004573342499046334
3,h,90,HD,-0.04847950347569585,-0.07167443822680818,0.0034747411771350947
3,h,91,HD,-0.03361991986039092,-0.07651879975872403,0.002572555915701602
3,h,92,HD,-0.02276730622218865,-0.08137302595846937,0.0018526446002225783
3,h,93,HD,-0.015030826528865487,-0.08618400503552673,0.0012954168292518718
3,h,94,HD,-0.009658086714994454,-0.09089113479058912,8.77834461431759e-4
3,h,95,HD,-0.006030324156088592,-0.09542658458037824,5.75453238128086e-4
3,h,96,HD,-0.0036533328966333717,-0.09971591910450868,3.642954475825337e-4
3,h,97,HD,-0.002144795279357449,-0.1036791508323544,2.2237055327302267e-4
3,h,98,HD,-0.001219033340978816,-0.10723227601551005,1.3071971969194976e-4
3,h,99,HD,-6.704214314328969e-4,-0.11028932647605419,7.394032812784635e-5
3,h,100,HD,-3.567622132173708e-4,-0.11276493364879536,4.02302673018542e-5
3,h,101,HD,-1.8380207391467419e-4,-0.11457735173122069,2.105955487184945e-5
3,h,102,HD,-9.177330995483729e-5,-0.11565182431621521,1.0613750719814406e-5
3,h,103,HD,-4.446385537695615e-5,-0.11592410761395805,5.154432755649732e-6
3,h,104,HD,-2.0917664247027194e-5,-0.11534389123499486,2.4127247897992453e-6
3,h,105,HD,-9.541948354690851e-6,-0.1138777966320402,1.0866160542089153e-6
3,h,106,HD,-4.19313783763422e-6,-0.11151159935366975,4.6758350658498024e-7
3,h,107,HD,-1.741452680380773e-6,-0.10825133132941861,1.8851457109840318e-7
3,h,108,HD,-6.474976108550903e-7,-0.10412298811332393,6.741938603847021e-8
3,h,109,HD,-1.7806856393429072e-7,-0.09917070023502933,1.76591841752097e-8
3,h,110,HD,0,-0.09345342100506054,-0
3,h,50,HH,6.651936117735653,-0.0014766935920338398,-0.009822871439678697
3,h,51,HH,6.691984187861354,-0.001196467809835955,-0.008006743664707315
3,h,52,HH,6.717441330858259,-8.861482698333534e-4,-0.005952649013047105
3,h,53,HH,6.72821886499872,-5.440570935552058e-4,-0.0036605352004945094
3,h,54,HH,6.723925062693932,-1.6854967336155102e-4,-0.0011333153730246088
3,h,55,HH,6.704038486630799,2.4195796752524146e-4,0.0016220955264361838
3,h,56,HH,6.668009679378541,6.889564524635849e-4,0.004593968293697486
3,h,57,HH,6.615324516957252,0.0011738041880462458,0.00776509562328943
3,h,58,HH,6.545546599356562,0.00169768149583982,0.011112253341884894
3,h,59,HH,6.458347770562311,0.0022615367855192137,0.014605791056802668
3,h,60,HH,6.353531503041783,0.0028660237243770537,0.01820937202129475
3,h,61,HH,6.231051562667108,0.003511428267565786,0.021879890593809247
3,h,62,HH,6.09102712601052,0.004197584327423121,0.025567600002050852
3,h,63,HH,5.933754853158658,0.004923776783840039,0.02921648438698076
3,h,64,HH,5.759718062930842,0.005688630477690304,0.03276490771569175
3,h,65,HH,5.569592973381124,0.006489983795203269,0.03614656814312149
3,h,66,HH,5.364251882550853,0.007324745454369785,0.039291779592808926
3,h,67,HH,5.1447631304748445,0.008188733160724548,0.0421290924505924
3,h,68,HH,4.912387679682805,0.009076492928373203,0.04458725203606863
3,h,69,HH,4.668572164367508,0.009981098087761153,0.04659747670234349
3,h,70,HH,4.41493828047943,0.010893927354900579,0.04809601690391259
3,h,71,HH,4.153268416501426,0.011804421855337144,0.04902693246683092
3,h,72,HH,3.8854874564630206,0.012699821725806193,0.04934499801493651
3,h,73,HH,3.613640723879691,0.013564883912087655,0.04901861691942041
3,h,74,HH,3.3398680805585834,0.014381584107420409,0.048032593708242026
3,h,75,HH,3.066374251994217,0.015128807506348374,0.046390585800843494
3,h,76,HH,2.7953955271063973,0.015782035267491,0.04411703079537976
3,h,77,HH,2.5291630809824173,0.016313036375951828,0.041258329340780574
3,h,78,HH,2.2698633019745813,0.016689578065685717,0.037883060776739926
3,h,79,HH,2.01959567514708,0.016875172193541843,0.03408102477943937
3,h,80,HH,1.7803289867254408,0.016828880024521764,0.029960942921780843
3,h,81,HH,1.553856868984643,0.016505203834151994,0.025646724351688743
3,h,82,HH,1.3417539958145819,0.015854100545165672,0.02127230275652218
3,h,83,HH,1.1453345511829254,0.014821160187909244,0.016975186851829277
3,h,84,HH,0.9656148998378734,0.013348000068929555,0.01288902774959534
3,h,85,HH,0.80328265280492,0.011372933719299372,0.009135680368213325
3,h,86,HH,0.6586744871459125,0.008831981279861956,0.0058174007399953735
3,h,87,HH,0.5317650866334908,0.005660293926271209,0.003009946690074631
3,h,88,HH,0.4221693490912502,0.0017940677711363318,7.574004231662153e-4
3,h,89,HH,0.3291594948383334,-0.002826979581434186,-9.305271709431598e-4
3,h,90,HH,0.25169786874510525,-0.008256506566128752,-0.002078145105974574
3,h,91,HH,0.18848505773706006,-0.014537776689813042,-0.0027401536787478972
3,h,92,HH,0.13802151063304677,-0.021699211504847993,-0.002994957951445108
3,h,93,HH,0.09867928991083787,-0.029749313052117143,-0.0029356410873181407
3,h,94,HH,0.06877912584550952,-0.03867107584153895,-0.0026597627918864505
3,h,95,HH,0.04666686010147118,-0.04841610656153261,-0.0022594276715649634
3,h,96,HH,0.03078294388431543,-0.05889879107092055,-0.001813078180390166
3,h,97,HH,0.019719114627631772,-0.06999098833315343,-0.0013801603218426904
3,h,98,HH,0.012257784382021776,-0.08151787921443054,-9.992285866901843e-4
3,h,99,HH,0.007391886668444361,-0.0932557358630301,-6.893358306819009e-4
3,h,100,HH,0.004325572447974815,-0.10493247671112116,-4.538930301593846e-4
3,h,101,HH,0.0024586831863750904,-0.11623189572876602,-2.857774077488197e-4
3,h,102,HH,0.0013598022162678383,-0.1268023586677698,-1.724261283444227e-4
3,h,103,HH,7.334948038473111e-4,-0.13627050009695219,-9.995370373878893e-5
3,h,104,HH,3.8699319188179726e-4,-0.1442600010494157,-5.58276382669848e-5
3,h,105,HH,2.003031883102415e-4,-0.15041487341510656,-3.0128578714327226e-5
3,h,106,HH,1.0198036340800121e-4,-0.15442586427789007,-1.5748405758653902e-5
3,h,107,HH,5.1170319495497603e-5,-0.15605772138982058,-7.985523463256469e-6
3,h,108,HH,2.530634562888103e-5,-0.15517429329923904,-3.926894298947901e-6
3,h,109,HH,1.223368047282191e-5,-0.15175798446944977,-1.8565586911987185e-6
3,h,110,HH,5.341682384694724e-6,-0.14592016140626338,-7.79459155755648e-7
3,h,50,UD,-0.2099616628257533,-0.07591026313934701,0.015938245074277786
3,h,51,UD,-0.2018277931617603,-0.07717933817792538,0.015576935502135875
3,h,52,UD,-0.20367050912066295,-0.07841367020692172,0.015970552133063507
3,h,53,UD,-0.21130823974027854,-0.07960995171691304,0.01682223876310946
3,h,54,UD,-0.2224732282355537,-0.08076475491560423,0.01796799575372778
3,h,55,UD,-0.23591133578198337,-0.08187452859415001,0.01931512940716612
3,h,56,UD,-0.2509092947341807,-0.08293559507019777,0.020809311667422916
3,h,57,UD,-0.26704288367992246,-0.08394414723620383,0.022416687146007863
3,h,58,UD,-0.28404080219444194,-0.0848962457438536,0.024113997744380652
3,h,59,UD,-0.30170992788279793,-0.08578781635781757,0.02588303588653985
3,h,60,UD,-0.3198935655534274,-0.08661464751459512,0.02770746842259714
3,h,61,UD,-0.3384476786153727,-0.08737238812485576,0.02957098193593879
3,h,62,UD,-0.357227087272391,-0.0880565456604687,0.031456183321557536
3,h,63,UD,-0.3760773211894344,-0.08866248457034123,0.03334394968721349
3,h,64,UD,-0.394829800026781,-0.08918542507225463,0.035213063546581755
3,h,65,UD,-0.41329909403581094,-0.08962044237111018,0.037040047639068444
3,h,66,UD,-0.4312816109501463,-0.08996246635738425,0.03879915741566102
3,h,67,UD,-0.44855538693284164,-0.09020628184315978,0.0404625136559315
3,h,68,UD,-0.4648808464055218,-0.09034652939686574,0.042000371055816305
3,h,69,UD,-0.48000250125265237,-0.09037770684185034,0.04338152534156712
3,h,70,UD,-0.49365161782284006,-0.09029417148818089,0.044573863835113456
3,h,71,UD,-0.5055499080380765,-0.09009014317164234,0.04554506359556093
3,h,72,UD,-0.5154143076643418,-0.08975970817888732,0.046263437847174564
3,h,73,UD,-0.5229628943419106,-0.08929682414315243,0.046698925609443595
3,h,74,UD,-0.5279219714741065,-0.08869532600101664,0.04682421136299528
3,h,75,UD,-0.5300343011555749,-0.08794893310750705,0.04661595129701591
3,h,76,UD,-0.5290684089323341,-0.08705125761461822,0.046056070361724794
3,h,77,UD,-0.5248288042835763,-0.08599581422726471,0.0451330803542879
3,h,78,UD,-0.517166862952233,-0.08477603146108756,0.043843354244270466
3,h,79,UD,-0.5059920017448568,-0.08338526453873918,0.042192276919981064
3,h,80,UD,-0.49128264664382837,-0.08181681007563812,0.04019517899391494
3,h,81,UD,-0.4730963578518817,-0.08006392272314805,0.037877950235655856
3,h,82,UD,-0.45157834191287194,-0.07811983395714453,0.035277225088876193
3,h,83,UD,-0.4269674677319261,-0.07597777322342067,0.03244003743711447
3,h,84,UD,-0.39959883215932984,-0.07363099167876294,0.029422858285567004
3,h,85,UD,-0.36990191889876534,-0.07107278879804144,0.026289960957882202
3,h,86,UD,-0.33839349209304515,-0.06829654215338038,0.023111105397162247
3,h,87,UD,-0.3056645924995418,-0.06529574071103175,0.019958595976393264
3,h,88,UD,-0.2723613820879775,-0.06206402203407338,0.016903842819138915
3,h,89,UD,-0.23916011882589333,-0.058595213822748043,0.01401363830047705
3,h,90,UD,-0.20673721805364023,-0.05488338026625167,0.011346437353624927
3,h,91,UD,-0.17573611515811324,-0.050922873715684575,0.008948987999481602
3,h,92,UD,-0.1467333895507613,-0.046708392211388616,0.00685368070964343
3,h,93,UD,-0.12020720638239964,-0.042235043400442984,0.005076956578606655
3,h,94,UD,-0.09651142052657335,-0.03749841535053272,0.003619025332975377
3,h,95,UD,-0.07585851560365267,-0.03249465469101209,0.0024649962699134463
3,h,96,UD,-0.05831382124960612,-0.02722055237475074,0.001587334425496756
3,h,97,UD,-0.04380217068309412,-0.02167363713797449,9.49352353241006e-4
3,h,98,UD,-0.032126476526214434,-0.015852276423113154,5.092777863942073e-4
3,h,99,UD,-0.022995910640551998,-0.009755784108486598,2.2434313958727506e-4
3,h,100,UD,-0.016059865871761295,-0.0033845338533289304,5.435515972289804e-5
3,h,101,UD,-0.01094304137321802,0.003259923774637241,-3.567348073939239e-5
3,h,102,UD,-0.007277079228815967,0.010174742941087833,-7.404241051513215e-5
3,h,103,UD,-0.004725192442734457,0.017355666251970436,-8.200886301243217e-5
3,h,104,UD,-0.002997889560298328,0.024796914505512746,-7.433841112368683e-5
3,h,105,UD,-0.0018597481200724737,0.03249108698357733,-6.0425237936819165e-5
3,h,106,UD,-0.0011287172495043605,0.04042907698863768,-4.5632996578615156e-5
3,h,107,UD,-6.70287277445048e-4,0.048600007110354726,-3.2575966449809645e-5
3,h,108,UD,-3.889276523333464e-4,0.056991187945768185,-2.2165448931436132e-5
3,h,109,UD,-2.183861426593951e-4,0.06558810266316473,-1.4323532744956944e-5
3,h,110,UD,-1.0956994516791528e-4,0.07437441796079969,-8.149200897860435e-6
3,h,50,UU,-0.05574684870778264,0.09838074589513268,-0.00548441655717477
3,h,51,UU,-0.056082473354022534,0.0987862580811758,-0.005540177686581135
3,h,52,UU,-0.05919310277806561,0.099169236002976,-0.005870134779146403
3,h,53,UU,-0.06419037950747629,0.09952775938406688,-0.006388724646392038
3,h,54,UU,-0.07058931775905271,0.09985967490014991,-0.007049026322842382
3,h,55,UU,-0.07812659561177081,0.10016259872983924,-0.007825362846390219
3,h,56,UU,-0.08666057270837,0.10043391964400994,-0.008703660995696314
3,h,57,UU,-0.09611516499245013,0.10067080260524652,-0.009675990802325648
3,h,58,UU,-0.10644753085588737,0.10087019285525789,-0.010737382966399374
3,h,59,UU,-0.11762882539905524,0.10102882047423034,-0.011883901483835738
3,h,60,UU,-0.12963220236675216,0.10114320540180044,-0.013111416470668175
3,h,61,UU,-0.14242488517770882,0.10120966291443945,-0.014414774619463652
3,h,62,UU,-0.1559625670701849,0.10122430955843109,-0.01578720316863997
3,h,63,UU,-0.17018519645227387,0.10118306954111111,-0.017219860567498083
3,h,64,UU,-0.18501365238066356,0.10108168158536857,-0.0187014910988883
3,h,65,UU,-0.20034707399335536,0.1009157062534124,-0.020218166467844127
3,h,66,UU,-0.21606076129190877,0.10068053374518637,-0.02175311276826068
3,h,67,UU,-0.23200465871120596,0.10037139217429536,-0.023286630585766004
3,h,68,UU,-0.24800249223106435,0.09998335631952249,-0.024796121548868115
3,h,69,UU,-0.2638516686161995,0.09951135684268608,-0.026256237549204788
3,h,70,UU,-0.27932406846177205,0.09895018995319271,-0.02763916963279095
3,h,71,UU,-0.2941678760500874,0.09829452748588419,-0.028915092377869486
3,h,72,UU,-0.30811058930485863,0.09753892734113545,-0.030052776383241032
3,h,73,UU,-0.3208633416536439,0.09667784421422132,-0.031020376158445453
3,h,74,UU,-0.33212664275024506,0.09570564051438901,-0.03178639307630586
3,h,75,UU,-0.3415976045829741,0.0946165973424532,-0.03232080300597381
3,h,76,UU,-0.3489786610903423,0.09340492535901768,-0.03259632579103335
3,h,77,UU,-0.35398771077093255,0.09206477533362167,-0.03258979906298896
3,h,78,UU,-0.35636951132313954,0.09059024811874528,-0.03228360245271922
3,h,79,UU,-0.3559080328383317,0.08897540374263568,-0.031667060917037804
3,h,80,UU,-0.35243933346291634,0.08721426926310838,-0.03073773892754523
3,h,81,UU,-0.34586436396796877,0.08530084497361556,-0.029502522492729853
3,h,82,UU,-0.33616094496993376,0.08322910850706289,-0.027978375764739414
3,h,83,UU,-0.32339400781379263,0.08099301634804679,-0.026192656161722876
3,h,84,UU,-0.3077230688396388,0.07858650224833486,-0.024182879641230774
3,h,85,UU,-0.28940584467333413,0.07600347205448721,-0.021995849028035017
3,h,86,UU,-0.2687969460198236,0.073237794514182,-0.019686095498639512
3,h,87,UU,-0.2463407435034072,0.0702832877466657,-0.017313637359377538
3,h,88,UU,-0.22255781141772896,0.06713370126373497,-0.014941129625628479
3,h,89,UU,-0.19802484091728742,0.06378269373511336,-0.012630557780171888
3,h,90,UU,-0.1733485665139269,0.06022380713279807,-0.010439710636481752
3,h,91,UU,-0.14913502691550556,0.05645043848992093,-0.008418737663586449
3,h,92,UU,-0.12595629772148523,0.052455811294701005,-0.006607139784657407
3,h,93,UU,-0.10431755888906097,0.04823294952434509,-0.005031543552398974
3,h,94,UU,-0.08462783060789876,0.04377465850586981,-0.0037045543849533653
3,h,95,UU,-0.06717775883202107,0.03907351814225313,-0.0026248713784788806
3,h,96,UU,-0.052127327777772826,0.03412189549447553,-0.0017786832308394358
3,h,97,UU,-0.03950528648871324,0.028911985139773222,-0.0011421762559041609
3,h,98,UU,-0.02922050518946558,0.023435886942176576,-6.848084560135992e-4
3,h,99,UU,-0.0210836851168243,0.01768573160434117,-3.728803962065971e-4
3,h,100,UU,-0.014836212778386534,0.011653864274713821,-1.7289921007009152e-4
3,h,101,UU,-0.010181881517548286,0.0053330951602375,-5.4300943043348413e-5
3,h,102,UU,-0.006816998691794301,-0.0012829768682949272,8.746051632768869e-6
3,h,103,UU,-0.004455126326867156,-0.008199566631600153,3.6530105169343284e-5
3,h,104,UU,-0.002844157816389595,-0.015420236978398894,4.385758753269309e-5
3,h,105,UU,-0.0017751828030177351,-0.022946380133169297,4.073401940390994e-5
3,h,106,UU,-0.0010841405241316375,-0.030776671377284792,3.33662366379967e-5
3,h,107,UU,-6.482265237048066e-4,-0.038906530725696054,2.52202451617322e-5
3,h,108,UU,-3.7922466833382215e-4,-0.047327636854249455,1.7947807389076328e-5
3,h,109,UU,-2.1525300592811368e-4,-0.05602754221036976,1.2060096875546362e-5
3,h,110,UU,-1.0956994516791528e-4,-0.06498943686381842,7.120889033662276e-6
3,u,50,HD,-4.214694347271214,0.00387425197744104,-0.016328787909225075
3,u,51,HD,-4.209990551171423,0.00374294806305214,-0.01575777597897489
3,u,52,HD,-4.200092384124612,0.003584797439109489,-0.015056480422633177
3,u,53,HD,-4.185206787650519,0.00339706529977557,-0.01421742075071276
3,u,54,HD,-4.1653063056339485,0.0031767898592079107,-0.013232302832232694
3,u,55,HD,-4.140237941659915,0.00292076753898143,-0.012092672583659573
3,u,56,HD,-4.109783265299476,0.002625537855598931,-0.010790391541350757
3,u,57,HD,-4.0736928803099355,0.00228736815765972,-0.009318035378506055
3,u,58,HD,-4.031707286486669,0.00190223840443738,-0.00766926843580496
3,u,59,HD,-3.9835704798361475,0.0014658262278698497,-0.005839222089911907
3,u,60,HD,-3.929039678368004,9.734925795254496e-4,-0.003824890971552311
3,u,61,HD,-3.8678930037855612,4.202683343453809e-4,-0.00162555295012711
3,u,62,HD,-3.7999361201622035,-1.991576946300897e-4,7.56786517433112e-4
3,u,63,HD,-3.7250083843240835,-8.904487801660588e-4,0.0033169291719297215
3,u,64,HD,-3.6429888195617757,-0.0016596276813442296,0.006046005087772262
3,u,65,HD,-3.553802089497648,-0.002513080629831691,0.008930991193371929
3,u,66,HD,-3.457424571208067,-0.003457556963348693,0.011954242401433321
3,u,67,HD,-3.353890577640428,-0.0045001632996088115,0.015093055288401252
3,u,68,HD,-3.24329874260556,-0.0056483509540781705,0.018319289547156645
3,u,69,HD,-3.1258185472034987,-0.0069098950923676995,0.02159907823895339
3,u,70,HD,-3.0016969279781414,-0.008292863872820189,0.024892664011185273
3,u,71,HD,-2.87126485993406,-0.00980557557783223,0.028154404588057298
3,u,72,HD,-2.7349437486860815,-0.011456541456149199,0.03133299643705819
3,u,73,HD,-2.5932513935429933,-0.013254391707387538,0.034371969765747426
3,u,74,HD,-2.446807196706788,-0.015207781741844298,0.03721050981189072
3,u,75,HD,-2.2963361942376155,-0.0173252755545065,0.03978465733095345
3,u,76,HD,-2.142671375643275,-0.019615202778268292,0.042028933520433916
3,u,77,HD,-1.9867536477484882,-0.02208548575018785,0.04387841937648297
3,u,78,HD,-1.829628695788229,-0.02474343276653953,0.04527129462196745
3,u,79,HD,-1.672439916206928,-0.02759549365748314,0.046151805100209914
3,u,80,HD,-1.5164165625366137,-0.030646973932014248,0.046473578862134254
3,u,81,HD,-1.3628562842838197,-0.03390170409362875,0.046203150471932436
3,u,82,HD,-1.2131013792506895,-0.0373616613871661,0.045323482959868426
3,u,83,HD,-1.0685083534783673,-0.041026542304198124,0.04383720316636932
3,u,84,HD,-0.9304108172815108,-0.04489328576087019,0.04176919869522364
3,u,85,HD,-0.8000763560646496,-0.048955549095150694,0.03916817732919222
3,u,86,HD,-0.6786587940671727,-0.05320314204580699,0.03610678022139186
3,u,87,HD,-0.5671481771178711,-0.057621427808183245,0.032679887744340136
3,u,88,HD,-0.4663217507983197,-0.062190705230363866,0.029000878546405498
3,u,89,HD,-0.37670006492540004,-0.06688559229484942,0.025195806960043612
3,u,90,HD,-0.2985129069204517,-0.07167443822680818,0.021395744906974854
3,u,91,HD,-0.2316798389485284,-0.07651879975872403,0.017727863204635874
3,u,92,HD,-0.17580948112159245,-0.08137302595846937,0.014306149471052373
3,u,93,HD,-0.1302202122448457,-0.08618400503552673,0.01122289942783714
3,u,94,HD,-0.09398266293913007,-0.09089113479058912,0.008542190885178977
3,u,95,HD,-0.06598147662898687,-0.09542658458037824,0.006296386960274266
3,u,96,HD,-0.0449907710593769,-0.09971591910450868,0.004486296087406297
3,u,97,HD,-0.029755194046470996,-0.1036791508323544,0.0030849932515900403
3,u,98,HD,-0.019067127064718966,-0.10723227601551005,0.002044611432226746
3,u,99,HD,-0.011830974311696517,-0.11028932647605419,0.0013048301883925076
3,u,100,HD,-0.007107708646333837,-0.11276493364879536,8.015002938988042e-4
3,u,101,HD,-0.004136515303266177,-0.11457735173122069,4.739509688439058e-4
3,u,102,HD,-0.002334575832598242,-0.11565182431621521,2.699979540445337e-4
3,u,103,HD,-0.0012796461306640874,-0.11592410761395805,1.4834183575888869e-4
3,u,104,HD,-6.821719971191305e-4,-0.11534389123499486,7.868437263926822e-5
3,u,105,HD,-3.5387350604765077e-4,-0.1138777966320402,4.029833515516142e-5
3,u,106,HD,-1.7830948891477098e-4,-0.11151159935366975,1.988357628882156e-5
3,u,107,HD,-8.668335402777717e-5,-0.10825133132941861,9.3835884776062e-6
3,u,108,HD,-3.9941852975074974e-5,-0.10412298811332393,4.158865082547864e-6
3,u,109,HD,-1.6647170054266426e-5,-0.09917070023502933,1.6509115112132127e-6
3,u,110,HD,-5.341682384694724e-6,-0.09345342100506054,4.991984927721918e-7
3,u,50,HH,-2.0841795263222354,-0.0014766935920338398,0.0030776945511681686
3,u,51,HH,-2.087767321217867,-0.001196467809835955,0.0024979463942646197
3,u,52,HH,-2.087888513367278,-8.861482698333534e-4,0.0018501787937253457
3,u,53,HH,-2.0845936931618363,-5.440570935552058e-4,0.0011341379859451412
3,u,54,HH,-2.0778267462848445,-1.6854967336155102e-4,3.502170193882049e-4
3,u,55,HH,-2.0674789251971353,2.4195796752524146e-4,-5.002429986419696e-4
3,u,56,HH,-2.0534195043004138,6.889564524635849e-4,-0.0014147166171023461
3,u,57,HH,-2.035514036704812,0.0011738041880462458,-0.002389294901111028
3,u,58,HH,-2.0136359524106062,0.00169768149583982,-0.003418512495765279
3,u,59,HH,-1.9876745148953454,0.0022615367855192137,-0.0044951990330748814
3,u,60,HH,-1.9575407297728042,0.0028660237243770537,-0.005610358172963228
3,u,61,HH,-1.9231720459788213,0.003511428267565786,-0.0067530806856423604
3,u,62,HH,-1.8845362870407036,0.004197584327423121,-0.007910499982942217
3,u,63,HH,-1.8416350326635507,0.004923776783840039,-0.009067799818135283
3,u,64,HH,-1.7945065530564244,0.005688630477690304,-0.010208284670131748
3,u,65,HH,-1.74322833447283,0.006489983795203269,-0.011313523642067851
3,u,66,HH,-1.6879191997089305,0.007324745454369785,-0.012363578485411475
3,u,67,HH,-1.6287410081947167,0.008188733160724548,-0.01333732550403601
3,u,68,HH,-1.5658999091270636,0.009076492928373203,-0.014212879451732033
3,u,69,HH,-1.4996471133333509,0.009981098087761153,-0.014968124935208042
3,u,70,HH,-1.4302791425292476,0.010893927354900579,-0.015581357075943113
3,u,71,HH,-1.358137506742873,0.011804421855337144,-0.016032028067148665
3,u,72,HH,-1.283607751061855,0.012699821725806193,-0.016301589604348576
3,u,73,HH,-1.2071178012677215,0.013564883912087655,-0.01637441284241114
3,u,74,HH,-1.129135524690051,0.014381584107420409,-0.016238757517006243
3,u,75,HH,-1.0501654087192889,0.015128807506348374,-0.015887750318339784
3,u,76,HH,-0.9707442465760299,0.015782035267491,-0.015320319935176884
3,u,77,HH,-0.8914357107001009,0.016313036375951828,-0.014542023175473215
3,u,78,HH,-0.812823691973617,0.016689578065685717,-0.013565684460832563
3,u,79,HH,-0.7355042923510314,0.016875172193541843,-0.012411761582512795
3,u,80,HH,-0.660076384599487,0.016828880024521764,-0.011108346283444853
3,u,81,HH,-0.58713070155369,0.016505203834151994,-0.009690711906432314
3,u,82,HH,-0.5172374942996582,0.015854100545165672,-0.008200335240356337
3,u,83,HH,-0.4509329087164598,0.014821160187909244,-0.006683348874086508
3,u,84,HH,-0.3887043750373972,0.013348000068929555,-0.005188426024792398
3,u,85,HH,-0.3309754833725679,0.011372933719299372,-0.003764162235109286
3,u,86,HH,-0.27809102067505065,0.008831981279861956,-0.0024560946886997516
3,u,87,HH,-0.23030305378464694,0.005660293926271209,-0.0013035829765389486
